Symbol,Date,ROE_Percent,Asset_Growth_Rate_Percent
HST,2020-05-07,-0.17,-1.38
HST,2020-11-03,-0.17,-1.38
HST,2020-11-04,-4.77,-1.31
HST,2021-02-17,-4.77,-1.31
HST,2021-02-18,-4.04,0.69
HST,2021-05-03,-4.04,0.69
HST,2021-05-04,-9.75,-0.76
HST,2021-08-02,-9.75,-0.76
HST,2021-08-03,-0.97,-2.83
HST,2021-11-02,-0.97,-2.83
HST,2021-11-03,-0.52,-4.23
HST,2022-05-03,-0.52,-4.23
HST,2022-05-04,7.23,1.82
HST,2022-08-02,7.23,1.82
HST,2022-08-03,15.4,1.02
HST,2022-11-01,15.4,1.02
HST,2022-11-02,6.71,0.84
HST,2023-02-14,6.71,0.84
HST,2023-02-15,8.69,-0.36
HST,2023-05-02,8.69,-0.36
HST,2023-05-03,16.92,1.15
HST,2023-08-01,16.92,1.15
HST,2023-08-02,12.15,-0.59
HST,2023-10-31,12.15,-0.59
HST,2023-11-01,6.42,-0.4
HST,2024-02-20,6.42,-0.4
HST,2024-02-21,7.82,1.81
HST,2024-04-30,7.82,1.81
HST,2024-05-01,16.04,-0.46
HST,2024-07-30,16.04,-0.46
HST,2024-07-31,14.11,5.42
HST,2024-11-05,14.11,5.42
HST,2024-11-06,4.83,-0.24
HST,2025-02-18,4.83,-0.24
HST,2025-02-19,6.48,-0.77
HSY,2019-10-24,79.4,6.25
HSY,2020-01-29,79.4,6.25
HSY,2020-01-30,61.59,10.31
HSY,2020-04-22,61.59,10.31
HSY,2020-04-23,80.26,2.24
HSY,2022-04-27,80.26,2.24
HSY,2022-04-28,73.82,-0.53
HSY,2022-07-27,73.82,-0.53
HSY,2022-07-28,51.3,2.3
HSY,2022-11-03,51.3,2.3
HSY,2022-11-04,14.96,1.07
HSY,2023-02-01,14.96,1.07
HSY,2023-02-02,52.28,1.49
HSY,2023-04-26,52.28,1.49
HSY,2023-04-27,72.15,3.73
HSY,2023-07-26,72.15,3.73
HSY,2023-07-27,46.14,3.56
HSY,2023-10-25,46.14,3.56
HSY,2023-10-26,55.77,-0.27
HSY,2024-02-07,55.77,-0.27
HSY,2024-02-08,41.12,4.09
HSY,2024-05-02,41.12,4.09
HSY,2024-05-03,61.24,0.21
HSY,2024-07-31,61.24,0.21
HSY,2024-08-01,25.44,1.66
HSY,2024-11-06,25.44,1.66
HSY,2024-11-07,46.18,2.58
HSY,2025-02-05,46.18,2.58
HSY,2025-02-06,49.0,7.89
HUM,2020-02-05,10.9,-9.12
HUM,2020-11-02,10.9,-9.12
HUM,2020-11-03,2.72,6.99
HUM,2021-07-27,2.72,6.99
HUM,2021-07-28,6.14,1.75
HUM,2021-11-02,6.14,1.75
HUM,2021-11-03,16.06,19.04
HUM,2022-02-01,16.06,19.04
HUM,2022-02-02,0.99,-2.12
HUM,2022-04-26,0.99,-2.12
HUM,2022-04-27,26.11,4.4
HUM,2022-07-26,26.11,4.4
HUM,2022-07-27,7.15,1.11
HUM,2022-11-01,7.15,1.11
HUM,2022-11-02,22.08,8.43
HUM,2023-01-31,22.08,8.43
HUM,2023-02-01,1.29,-15.19
HUM,2023-04-25,1.29,-15.19
HUM,2023-04-26,29.44,27.22
HUM,2023-08-01,29.44,27.22
HUM,2023-08-02,26.78,3.07
HUM,2023-10-31,26.78,3.07
HUM,2023-11-01,5.71,-0.97
HUM,2024-01-24,5.71,-0.97
HUM,2024-01-25,-0.32,-15.81
HUM,2024-04-23,-0.32,-15.81
HUM,2024-04-24,21.65,6.43
HUM,2024-07-30,21.65,6.43
HUM,2024-07-31,5.12,0.0
HUM,2024-10-29,5.12,0.0
HUM,2024-10-30,2.93,-0.17
HUM,2025-02-10,2.93,-0.17
HUM,2025-02-11,-6.13,-7.06
HUM,2025-04-29,-6.13,-7.06
HUM,2025-04-30,8.2,9.58
HWM,2019-11-05,21.78,0.92
HWM,2020-01-26,21.78,0.92
HWM,2020-01-27,20.12,-4.12
HWM,2021-02-02,20.12,-4.12
HWM,2021-02-03,10.39,-5.4
HWM,2021-08-03,10.39,-5.4
HWM,2021-08-04,10.58,-0.21
HWM,2021-11-03,10.58,-0.21
HWM,2021-11-04,13.38,-1.33
HWM,2022-02-01,13.38,-1.33
HWM,2022-02-02,14.67,-0.88
HWM,2022-05-02,14.67,-0.88
HWM,2022-05-03,15.4,-0.76
HWM,2022-08-03,15.4,-0.76
HWM,2022-08-04,17.47,-1.22
HWM,2022-10-30,17.47,-1.22
HWM,2022-10-31,12.2,3.28
HWM,2023-02-13,12.2,3.28
HWM,2023-02-14,18.62,-0.79
HWM,2023-05-01,18.62,-0.79
HWM,2023-05-02,19.02,0.58
HWM,2023-07-31,19.02,0.58
HWM,2023-08-01,19.22,-0.65
HWM,2023-11-01,19.22,-0.65
HWM,2023-11-02,13.53,2.58
HWM,2024-02-12,13.53,2.58
HWM,2024-02-13,22.05,-0.17
HWM,2024-05-01,22.05,-0.17
HWM,2024-05-02,23.44,2.58
HWM,2024-07-29,23.44,2.58
HWM,2024-07-30,26.4,-1.13
HWM,2024-11-05,26.4,-1.13
HWM,2024-11-06,26.42,-0.37
HWM,2025-02-12,26.42,-0.37
HWM,2025-02-13,26.76,2.41
IBM,2019-07-17,66.27,-3.25
IBM,2019-10-15,66.27,-3.25
IBM,2019-10-16,53.79,1.72
IBM,2020-01-20,53.79,1.72
IBM,2020-01-21,65.25,0.8
IBM,2020-07-19,65.25,0.8
IBM,2020-07-20,38.45,0.52
IBM,2020-10-18,38.45,0.52
IBM,2020-10-19,44.35,-0.05
IBM,2021-01-20,44.35,-0.05
IBM,2021-01-21,35.61,1.2
IBM,2021-04-18,35.61,1.2
IBM,2021-04-19,30.48,-4.71
IBM,2021-07-18,30.48,-4.71
IBM,2021-07-19,38.83,-1.22
IBM,2021-10-19,38.83,-1.22
IBM,2021-10-20,41.4,-1.77
IBM,2022-01-23,41.4,-1.77
IBM,2022-01-24,59.03,-8.47
IBM,2022-04-18,59.03,-8.47
IBM,2022-04-19,26.79,0.97
IBM,2022-07-17,26.79,0.97
IBM,2022-07-18,43.79,-4.33
IBM,2022-10-18,43.79,-4.33
IBM,2022-10-19,33.49,-1.3
IBM,2023-01-24,33.49,-1.3
IBM,2023-01-25,62.75,1.11
IBM,2023-04-18,62.75,1.11
IBM,2023-04-19,22.94,5.03
IBM,2023-07-18,22.94,5.03
IBM,2023-07-19,36.58,-1.07
IBM,2023-10-24,36.58,-1.07
IBM,2023-10-25,35.88,-2.19
IBM,2024-01-23,35.88,-2.19
IBM,2024-01-24,62.91,4.58
IBM,2024-04-23,62.91,4.58
IBM,2024-04-24,18.36,1.43
IBM,2024-07-23,18.36,1.43
IBM,2024-07-24,38.49,-2.42
IBM,2024-10-22,38.49,-2.42
IBM,2024-10-23,35.56,0.37
IBM,2025-01-28,35.56,0.37
IBM,2025-01-29,57.04,2.11
IBM,2025-04-22,57.04,2.11
IBM,2025-04-23,22.39,6.19
ICE,2019-08-01,12.48,-3.12
ICE,2019-10-30,12.48,-3.12
ICE,2019-10-31,13.98,4.85
ICE,2020-02-05,13.98,4.85
ICE,2020-02-06,12.41,-0.89
ICE,2020-04-29,12.41,-0.89
ICE,2020-04-30,16.56,47.0
ICE,2020-07-29,16.56,47.0
ICE,2020-07-30,13.78,-10.68
ICE,2020-10-28,13.78,-10.68
ICE,2020-10-29,12.65,3.24
ICE,2021-02-03,12.65,3.24
ICE,2021-02-04,13.27,-1.47
ICE,2021-04-28,13.27,-1.47
ICE,2021-04-29,15.37,1.46
ICE,2021-07-28,15.37,1.46
ICE,2021-07-29,12.81,4.8
ICE,2021-10-27,12.81,4.8
ICE,2021-10-28,13.8,12.28
ICE,2022-02-02,13.8,12.28
ICE,2022-02-03,13.74,28.43
ICE,2022-05-04,13.74,28.43
ICE,2022-05-05,14.0,7.74
ICE,2022-08-03,14.0,7.74
ICE,2022-08-04,13.0,3.22
ICE,2022-11-02,13.0,3.22
ICE,2022-11-03,12.98,-1.82
ICE,2023-02-01,12.98,-1.82
ICE,2023-02-02,12.38,-8.02
ICE,2023-05-03,12.38,-8.02
ICE,2023-05-04,13.76,-22.02
ICE,2023-08-02,13.76,-22.02
ICE,2023-08-03,13.64,-10.07
ICE,2023-11-01,13.64,-10.07
ICE,2023-11-02,13.38,0.54
ICE,2024-02-07,13.38,0.54
ICE,2024-02-08,11.88,-0.68
ICE,2024-05-01,11.88,-0.68
ICE,2024-05-02,13.12,-3.44
ICE,2024-07-31,13.12,-3.44
ICE,2024-08-01,13.24,4.78
ICE,2024-10-30,13.24,4.78
ICE,2024-10-31,13.25,-1.8
ICE,2025-02-05,13.25,-1.8
ICE,2025-02-06,12.74,3.13
ICE,2025-04-30,12.74,3.13
ICE,2025-05-01,14.31,2.47
IFF,2019-08-05,11.81,-2.72
IFF,2019-11-03,11.81,-2.72
IFF,2019-11-04,11.35,2.33
IFF,2020-02-11,11.35,2.33
IFF,2020-02-12,10.78,-4.5
IFF,2020-05-10,10.78,-4.5
IFF,2020-05-11,12.27,2.36
IFF,2020-08-09,12.27,2.36
IFF,2020-08-10,10.48,0.74
IFF,2020-11-08,10.48,0.74
IFF,2020-11-09,10.54,3.59
IFF,2021-02-09,10.54,3.59
IFF,2021-02-10,9.68,201.11
IFF,2021-05-09,9.68,201.11
IFF,2021-05-10,9.5,0.12
IFF,2021-08-04,9.5,0.12
IFF,2021-08-05,7.06,-1.5
IFF,2021-11-07,7.06,-1.5
IFF,2021-11-08,6.98,-1.48
IFF,2022-02-08,6.98,-1.48
IFF,2022-02-09,5.28,0.22
IFF,2022-05-08,5.28,0.22
IFF,2022-05-09,8.19,-1.11
IFF,2022-08-07,8.19,-1.11
IFF,2022-08-08,7.64,-12.13
IFF,2022-11-06,7.64,-12.13
IFF,2022-11-07,7.45,2.85
IFF,2023-02-07,7.45,2.85
IFF,2023-02-08,5.7,-0.15
IFF,2023-05-07,5.7,-0.15
IFF,2023-05-08,3.33,-2.85
IFF,2023-08-06,3.33,-2.85
IFF,2023-08-07,4.94,-3.09
IFF,2023-11-05,4.94,-3.09
IFF,2023-11-06,5.24,-7.24
IFF,2024-02-19,5.24,-7.24
IFF,2024-02-20,4.68,-1.08
IFF,2024-05-05,4.68,-1.08
IFF,2024-05-06,8.0,-3.59
IFF,2024-08-05,8.0,-3.59
IFF,2024-08-06,5.13,1.3
IFF,2024-11-04,5.13,1.3
IFF,2024-11-05,4.36,-4.21
IFF,2025-02-17,4.36,-4.21
IFF,2025-02-18,7.0,-1.4
ILMN,2019-07-29,19.04,1.66
ILMN,2019-10-23,19.04,1.66
ILMN,2019-10-24,26.08,3.2
ILMN,2020-01-28,26.08,3.2
ILMN,2020-01-29,22.27,-0.75
ILMN,2020-04-29,22.27,-0.75
ILMN,2020-04-30,21.02,-0.18
ILMN,2020-08-05,21.02,-0.18
ILMN,2020-08-06,8.0,2.15
ILMN,2020-10-28,8.0,2.15
ILMN,2020-10-29,12.95,2.44
ILMN,2021-02-10,12.95,2.44
ILMN,2021-02-11,15.24,15.43
ILMN,2021-04-26,15.24,15.43
ILMN,2021-04-27,23.13,-0.91
ILMN,2021-08-04,23.13,-0.91
ILMN,2021-08-05,21.86,73.64
ILMN,2021-11-03,21.86,73.64
ILMN,2021-11-04,11.21,1.02
ILMN,2022-02-09,11.21,1.02
ILMN,2022-02-10,4.39,0.37
ILMN,2022-05-04,4.39,0.37
ILMN,2022-05-05,6.25,1.14
ILMN,2022-08-10,6.25,1.14
ILMN,2022-08-11,3.41,-27.14
ILMN,2022-11-02,3.41,-27.14
ILMN,2022-11-03,2.56,8.85
ILMN,2023-02-06,2.56,8.85
ILMN,2023-02-07,1.32,-3.6
ILMN,2023-08-08,1.32,-3.6
ILMN,2023-08-09,0.75,-0.31
ILMN,2023-11-08,0.75,-0.31
ILMN,2023-11-09,0.84,-14.03
ILMN,2024-02-07,0.84,-14.03
ILMN,2024-02-08,1.51,-0.11
ILMN,2024-05-01,1.51,-0.11
ILMN,2024-05-02,0.97,-0.7
ILMN,2024-08-05,0.97,-0.7
ILMN,2024-08-06,6.36,-39.43
ILMN,2024-11-03,6.36,-39.43
ILMN,2024-11-04,40.66,-1.1
ILMN,2025-02-05,40.66,-1.1
ILMN,2025-02-06,24.54,4.81
ILMN,2025-05-07,24.54,4.81
ILMN,2025-05-08,25.99,-1.92
INTC,2019-07-25,25.6,1.0
INTC,2019-10-23,25.6,1.0
INTC,2019-10-24,33.72,2.3
INTC,2020-01-22,33.72,2.3
INTC,2020-01-23,35.12,2.06
INTC,2020-04-22,35.12,2.06
INTC,2020-04-23,32.4,8.19
INTC,2020-07-22,32.4,8.19
INTC,2020-07-23,26.66,3.27
INTC,2020-10-21,26.66,3.27
INTC,2020-10-22,23.88,-4.77
INTC,2021-01-20,23.88,-4.77
INTC,2021-01-21,8.03,5.39
INTC,2021-04-21,8.03,5.39
INTC,2021-04-22,7.08,-1.61
INTC,2021-07-21,7.08,-1.61
INTC,2021-07-22,25.28,2.64
INTC,2021-10-20,25.28,2.64
INTC,2021-10-21,7.98,8.65
INTC,2022-01-25,7.98,8.65
INTC,2022-01-26,19.2,0.26
INTC,2022-04-27,19.2,0.26
INTC,2022-04-28,14.4,4.72
INTC,2022-07-27,14.4,4.72
INTC,2022-07-28,4.62,-3.37
INTC,2022-10-26,4.62,-3.37
INTC,2022-10-27,2.41,2.6
INTC,2023-01-25,2.41,2.6
INTC,2023-01-26,1.55,4.15
INTC,2023-04-26,1.55,4.15
INTC,2023-04-27,-0.68,1.76
INTC,2023-07-26,-0.68,1.76
INTC,2023-07-27,1.4,0.18
INTC,2023-10-25,1.4,0.18
INTC,2023-10-26,1.71,1.73
INTC,2024-01-24,1.71,1.73
INTC,2024-01-25,8.88,1.45
INTC,2024-04-24,8.88,1.45
INTC,2024-04-25,1.91,0.61
INTC,2024-07-31,1.91,0.61
INTC,2024-08-01,0.3,6.99
INTC,2024-10-30,0.3,6.99
INTC,2024-10-31,0.68,-6.14
INTC,2025-01-29,0.68,-6.14
INTC,2025-01-30,0.57,1.52
INTC,2025-04-23,0.57,1.52
INTC,2025-04-24,1.56,-2.16
INTU,2019-08-22,-2.35,-1.54
INTU,2019-11-20,-2.35,-1.54
INTU,2019-11-21,3.64,-4.16
INTU,2020-02-23,3.64,-4.16
INTU,2020-02-24,33.26,76.89
INTU,2020-05-20,33.26,76.89
INTU,2020-05-21,111.78,8.41
INTU,2020-08-24,111.78,8.41
INTU,2020-08-25,38.76,-2.74
INTU,2020-11-18,38.76,-2.74
INTU,2020-11-19,19.32,-2.34
INTU,2021-02-22,19.32,-2.34
INTU,2021-02-23,10.49,0.43
INTU,2021-05-24,10.49,0.43
INTU,2021-05-25,71.32,6.32
INTU,2023-05-22,71.32,6.32
INTU,2023-05-23,60.37,-3.95
INTU,2023-08-23,60.37,-3.95
INTU,2023-08-24,10.72,2.55
INTU,2023-11-27,10.72,2.55
INTU,2023-11-28,16.3,4.21
INTU,2024-02-21,16.3,4.21
INTU,2024-02-22,17.6,6.31
INTU,2024-05-22,17.6,6.31
INTU,2024-05-23,62.9,1.81
INTU,2024-08-21,62.9,1.81
INTU,2024-08-22,12.11,3.3
INTU,2024-11-20,12.11,3.3
INTU,2024-11-21,15.51,-4.55
INTU,2025-05-21,15.51,-4.55
INTU,2025-05-22,68.92,15.5
IQV,2019-07-24,18.63,-0.18
IQV,2019-10-29,18.63,-0.18
IQV,2019-10-30,20.1,-0.76
IQV,2020-02-11,20.1,-0.76
IQV,2020-02-12,22.61,1.57
IQV,2020-04-27,22.61,1.57
IQV,2020-04-28,20.37,-0.74
IQV,2020-07-21,20.37,-0.74
IQV,2020-07-22,4.11,0.45
IQV,2020-10-19,4.11,0.45
IQV,2020-10-20,5.56,2.82
IQV,2021-02-09,5.56,2.82
IQV,2021-02-10,27.1,3.05
IQV,2021-04-21,27.1,3.05
IQV,2021-04-22,28.44,-0.39
IQV,2021-07-26,28.44,-0.39
IQV,2021-07-27,28.41,-2.17
IQV,2021-10-20,28.41,-2.17
IQV,2021-10-21,29.2,0.4
IQV,2022-02-14,29.2,0.4
IQV,2022-02-15,33.42,2.73
IQV,2022-04-26,33.42,2.73
IQV,2022-04-27,31.9,1.13
IQV,2022-07-20,31.9,1.13
IQV,2022-07-21,33.08,-2.23
IQV,2022-10-25,33.08,-2.23
IQV,2022-10-26,35.14,-0.78
IQV,2023-02-09,35.14,-0.78
IQV,2023-02-10,37.72,4.6
IQV,2023-04-26,37.72,4.6
IQV,2023-04-27,31.6,1.59
IQV,2023-07-31,31.6,1.59
IQV,2023-08-01,21.56,1.15
IQV,2023-10-31,21.56,1.15
IQV,2023-11-01,31.99,-0.23
IQV,2024-02-13,31.99,-0.23
IQV,2024-02-14,35.11,2.71
IQV,2024-05-01,35.11,2.71
IQV,2024-05-02,30.06,-0.4
IQV,2024-07-21,30.06,-0.4
IQV,2024-07-22,29.84,-0.66
IQV,2024-10-30,29.84,-0.66
IQV,2024-10-31,30.58,2.96
IQV,2025-02-05,30.58,2.96
IQV,2025-02-06,34.62,-1.03
IR,2020-08-03,6.02,2.87
IR,2020-11-01,6.02,2.87
IR,2020-11-02,7.73,-1.22
IR,2021-02-21,7.73,-1.22
IR,2021-02-22,10.12,1.98
IR,2021-07-27,10.12,1.98
IR,2021-07-28,8.55,-7.75
IR,2021-11-02,8.55,-7.75
IR,2021-11-03,10.64,1.55
IR,2022-02-22,10.64,1.55
IR,2022-02-23,12.69,-0.33
IR,2022-05-03,12.69,-0.33
IR,2022-05-04,8.9,-5.85
IR,2022-08-02,8.9,-5.85
IR,2022-08-03,10.02,0.03
IR,2022-11-01,10.02,0.03
IR,2022-11-02,11.51,3.8
IR,2023-02-20,11.51,3.8
IR,2023-02-21,13.1,1.55
IR,2023-05-02,13.1,1.55
IR,2023-05-03,11.46,0.22
IR,2023-08-01,11.46,0.22
IR,2023-08-02,11.88,0.83
IR,2023-10-31,11.88,0.83
IR,2023-11-01,13.33,2.7
IR,2024-02-14,13.33,2.7
IR,2024-02-15,14.67,-0.22
IR,2024-05-01,14.67,-0.22
IR,2024-05-02,12.93,14.87
IR,2024-07-30,12.93,14.87
IR,2024-07-31,13.71,2.06
IR,2024-10-30,13.71,2.06
IR,2024-10-31,13.56,-1.08
IR,2025-02-12,13.56,-1.08
IR,2025-02-13,13.36,2.05
IRM,2019-08-01,21.6,0.23
IRM,2019-10-30,21.6,0.23
IRM,2019-10-31,23.24,-1.05
IRM,2020-02-12,23.24,-1.05
IRM,2020-02-13,24.02,1.77
IRM,2020-05-06,24.02,1.77
IRM,2020-05-07,24.11,-1.81
IRM,2020-08-05,24.11,-1.81
IRM,2020-08-06,23.95,5.91
IRM,2020-11-04,23.95,5.91
IRM,2020-11-05,15.7,-4.77
IRM,2021-02-23,15.7,-4.77
IRM,2021-02-24,32.34,3.41
IRM,2021-05-05,32.34,3.41
IRM,2021-05-06,8.84,-1.45
IRM,2021-08-04,8.84,-1.45
IRM,2021-08-05,10.5,2.65
IRM,2021-11-03,10.5,2.65
IRM,2021-11-04,10.98,-0.56
IRM,2022-02-23,10.98,-0.56
IRM,2022-02-24,54.87,1.51
IRM,2022-04-27,54.87,1.51
IRM,2022-04-28,54.91,8.15
IRM,2022-08-03,54.91,8.15
IRM,2022-08-04,76.3,-0.04
IRM,2022-11-02,76.3,-0.04
IRM,2022-11-03,130.7,0.46
IRM,2023-02-22,130.7,0.46
IRM,2023-02-23,86.41,2.84
IRM,2023-05-03,86.41,2.84
IRM,2023-05-04,75.4,2.01
IRM,2023-08-02,75.4,2.01
IRM,2023-08-03,71.3,1.29
IRM,2023-11-01,71.3,1.29
IRM,2023-11-02,156.0,1.19
IRM,2024-02-21,156.0,1.19
IRM,2024-02-22,64.67,3.54
IRM,2024-05-01,64.67,3.54
IRM,2024-05-02,110.18,2.04
IRM,2024-07-31,110.18,2.04
IRM,2024-08-01,350.51,0.77
IRM,2024-11-05,350.51,0.77
IRM,2024-11-06,-109.87,2.8
IRM,2025-02-12,-109.87,2.8
IRM,2025-02-13,-204.2,1.34
IRM,2025-04-30,-204.2,1.34
IRM,2025-05-01,-85.1,3.45
ISRG,2019-07-18,21.69,1.62
ISRG,2019-10-16,21.69,1.62
ISRG,2019-10-17,21.76,2.15
ISRG,2020-01-22,21.76,2.15
ISRG,2020-01-23,20.8,5.09
ISRG,2020-10-14,20.8,5.09
ISRG,2020-10-15,14.79,5.19
ISRG,2021-01-20,14.79,5.19
ISRG,2021-01-21,18.25,3.33
ISRG,2021-04-19,18.25,3.33
ISRG,2021-04-20,17.19,6.56
ISRG,2021-07-19,17.19,6.56
ISRG,2021-07-20,18.15,5.19
ISRG,2021-10-18,18.15,5.19
ISRG,2021-10-19,15.57,4.8
ISRG,2022-01-19,15.57,4.8
ISRG,2022-01-20,16.28,0.91
ISRG,2022-04-20,16.28,0.91
ISRG,2022-04-21,13.71,0.2
ISRG,2022-07-20,13.71,0.2
ISRG,2022-07-21,13.68,-3.24
ISRG,2023-04-17,13.68,-3.24
ISRG,2023-04-18,7.45,-2.16
ISRG,2023-07-19,7.45,-2.16
ISRG,2023-07-20,17.44,0.61
ISRG,2023-10-18,17.44,0.61
ISRG,2023-10-19,17.05,6.51
ISRG,2024-01-22,17.05,6.51
ISRG,2024-01-23,17.64,5.82
ISRG,2024-04-17,17.64,5.82
ISRG,2024-04-18,15.86,4.95
ISRG,2024-07-17,15.86,4.95
ISRG,2024-07-18,17.78,2.5
ISRG,2024-10-16,17.78,2.5
ISRG,2024-10-17,17.56,5.19
ISRG,2025-01-22,17.56,5.19
ISRG,2025-01-23,19.99,6.57
ISRG,2025-04-21,19.99,6.57
ISRG,2025-04-22,15.69,5.63
ITW,2019-07-26,83.12,-1.49
ITW,2019-10-24,83.12,-1.49
ITW,2019-10-25,87.17,0.72
ITW,2020-01-30,87.17,0.72
ITW,2020-01-31,67.16,-6.1
ITW,2020-07-30,67.16,-6.1
ITW,2020-07-31,13.75,0.81
ITW,2020-10-22,13.75,0.81
ITW,2020-10-23,92.14,4.75
ITW,2021-02-04,92.14,4.75
ITW,2021-02-05,87.39,4.5
ITW,2021-04-29,87.39,4.5
ITW,2021-04-30,83.16,0.33
ITW,2021-07-29,83.16,0.33
ITW,2021-07-30,78.07,-0.53
ITW,2021-10-27,78.07,-0.53
ITW,2021-10-28,70.51,-0.4
ITW,2022-02-02,70.51,-0.4
ITW,2022-02-03,69.04,3.61
ITW,2022-05-02,69.04,3.61
ITW,2022-05-03,73.49,1.3
ITW,2022-08-01,73.49,1.3
ITW,2022-08-02,84.84,-3.81
ITW,2022-10-24,84.84,-3.81
ITW,2022-10-25,91.0,-2.81
ITW,2023-02-01,91.0,-2.81
ITW,2023-02-02,118.93,1.29
ITW,2023-05-01,118.93,1.29
ITW,2023-05-02,92.28,3.24
ITW,2023-07-31,92.28,3.24
ITW,2023-08-01,97.4,-1.69
ITW,2023-10-23,97.4,-1.69
ITW,2023-10-24,101.31,-1.64
ITW,2024-01-31,101.31,-1.64
ITW,2024-02-01,96.91,0.8
ITW,2024-04-29,96.91,0.8
ITW,2024-04-30,96.95,0.87
ITW,2024-07-29,96.95,0.87
ITW,2024-07-30,101.52,-0.49
ITW,2024-10-29,101.52,-0.49
ITW,2024-10-30,99.12,1.59
ITW,2025-02-04,99.12,1.59
ITW,2025-02-05,89.46,-4.78
ITW,2025-04-29,89.46,-4.78
ITW,2025-04-30,85.4,2.66
IVZ,2019-07-25,9.96,-1.58
IVZ,2019-10-22,9.96,-1.58
IVZ,2019-10-23,9.46,4.03
IVZ,2020-01-28,9.46,4.03
IVZ,2020-01-29,8.56,-6.11
IVZ,2020-04-22,8.56,-6.11
IVZ,2020-04-23,4.56,-3.87
IVZ,2020-07-27,4.56,-3.87
IVZ,2020-07-28,4.71,1.29
IVZ,2020-10-26,4.71,1.29
IVZ,2020-10-27,7.09,1.29
IVZ,2021-01-25,7.09,1.29
IVZ,2021-01-26,6.31,-4.44
IVZ,2021-07-26,6.31,-4.44
IVZ,2021-07-27,9.9,-4.68
IVZ,2021-10-25,9.9,-4.68
IVZ,2021-10-26,9.57,-1.31
IVZ,2022-01-24,9.57,-1.31
IVZ,2022-01-25,10.46,-0.39
IVZ,2022-04-25,10.46,-0.39
IVZ,2022-04-26,6.73,-2.54
IVZ,2022-07-26,6.73,-2.54
IVZ,2022-07-27,4.74,-5.23
IVZ,2022-10-24,4.74,-5.23
IVZ,2022-10-25,2.5,-3.03
IVZ,2023-01-23,2.5,-3.03
IVZ,2023-01-24,4.48,1.66
IVZ,2023-04-24,4.48,1.66
IVZ,2023-04-25,1.13,-0.08
IVZ,2023-07-24,1.13,-0.08
IVZ,2023-07-25,0.94,-0.93
IVZ,2023-10-23,0.94,-0.93
IVZ,2023-10-24,3.82,-0.09
IVZ,2024-01-22,3.82,-0.09
IVZ,2024-01-23,5.23,-1.69
IVZ,2024-04-22,5.23,-1.69
IVZ,2024-04-23,3.89,-2.96
IVZ,2024-07-22,3.89,-2.96
IVZ,2024-07-23,5.38,-3.24
IVZ,2024-10-21,5.38,-3.24
IVZ,2024-10-22,5.44,1.23
IVZ,2025-01-27,5.44,1.23
IVZ,2025-01-28,6.48,-1.8
IVZ,2025-04-21,6.48,-1.8
IVZ,2025-04-22,5.48,4.2
J,2019-08-05,13.41,-1.53
J,2019-11-24,13.41,-1.53
J,2019-11-25,13.67,6.44
J,2020-02-03,13.67,6.44
J,2020-02-04,11.04,7.66
J,2020-05-05,11.04,7.66
J,2020-05-06,14.94,-3.98
J,2020-08-02,14.94,-3.98
J,2020-08-03,11.6,-2.04
J,2020-11-23,11.6,-2.04
J,2020-11-24,14.72,3.35
J,2021-02-08,14.72,3.35
J,2021-02-09,12.38,21.89
J,2021-05-09,12.38,21.89
J,2021-05-10,15.17,-2.27
J,2021-08-02,15.17,-2.27
J,2021-08-03,14.19,-3.79
J,2021-11-22,14.19,-3.79
J,2021-11-23,13.7,1.17
J,2022-02-07,13.7,1.17
J,2022-02-08,13.53,2.56
J,2022-05-02,13.53,2.56
J,2022-05-03,9.79,-3.04
J,2022-07-31,9.79,-3.04
J,2022-08-01,15.95,-0.42
J,2022-11-20,15.95,-0.42
J,2022-11-21,15.41,1.76
J,2023-02-06,15.41,1.76
J,2023-02-07,13.88,0.57
J,2023-05-08,13.88,0.57
J,2023-05-09,14.83,-0.44
J,2023-08-07,14.83,-0.44
J,2023-08-08,14.34,-2.14
J,2024-02-05,14.34,-2.14
J,2024-02-06,15.48,2.29
J,2024-05-06,15.48,2.29
J,2024-05-07,14.49,-0.37
J,2024-08-05,14.49,-0.37
J,2024-08-06,14.87,1.01
J,2024-11-18,14.87,1.01
J,2024-11-19,12.21,-21.86
J,2025-02-03,12.21,-21.86
J,2025-02-04,15.15,-1.26
J,2025-05-05,15.15,-1.26
J,2025-05-06,17.4,-3.45
JBHT,2019-07-15,24.64,1.57
JBHT,2019-10-14,24.64,1.57
JBHT,2019-10-15,27.74,-1.66
JBHT,2020-04-13,27.74,-1.66
JBHT,2020-04-14,18.44,3.23
JBHT,2020-07-15,18.44,3.23
JBHT,2020-07-16,20.83,4.06
JBHT,2020-10-15,20.83,4.06
JBHT,2020-10-16,20.58,2.58
JBHT,2021-01-18,20.58,2.58
JBHT,2021-01-19,24.22,3.95
JBHT,2021-07-18,24.22,3.95
JBHT,2021-07-19,26.54,2.61
JBHT,2021-10-14,26.54,2.61
JBHT,2021-10-15,27.94,3.0
JBHT,2022-01-17,27.94,3.0
JBHT,2022-01-18,32.08,4.32
JBHT,2022-04-17,32.08,4.32
JBHT,2022-04-18,30.55,3.5
JBHT,2022-07-18,30.55,3.5
JBHT,2022-07-19,31.05,3.14
JBHT,2022-10-17,31.05,3.14
JBHT,2022-10-18,31.56,2.47
